listing_id;Details
298007;Basement, Completely Equipped Kitchen, Easy Renting, En suite bathroom, Fireplace, Good Rental Potential, Guest House, Landscaped Gardens, Lift, Private pool, Quiet Location
298008;Built to High Standards, Completely Equipped Kitchen, Garden, Interior Courtyard, Pool, Porch, Renovated, Sep. guest accommodation, Study, Wine Cellar
298014;5-10 minutes to shops, Built to High Standards, Conveniently Situated for Golf, Easily maintained gardens, En suite bathroom, Fireplace, Good Rental Potential, Guest Apartment, Marble, Private pool, Quality Residence, Terrace, Top Quality
298018;5-10 minutes to Golf Course, Air Conditioning, Barbecue, Country, Covered Terrace, En suite bathroom, Heated Pool, Open Fireplace, Porch, Private pool, Sauna, Solar Power, Underfloor heating throughout, Underground parking, Wine Cellar
298020;ADSL, Balcony, Completely Equipped Kitchen, Garage,  Jacuzzi, Private pool, Private Terrace, Satellite TV, Sauna, Sep. guest accommodation, Well Water
298021;Charming Property, Country, Easy Renting, Excellent Condition, Full of Character, Garden and Pool View, Good Rental Potential, Landscaped Gardens, Possibility of extension, Private pool, Private Terrace, Rustic Style
298023;En suite bathroom, Full of Character, Garden, Interior Courtyard, Mountain View, Near amenities, Oil Central Heating, Storeroom, Walking distance to t. centre
298024;5-10 minutes to Golf Course, Balcony, Basement, Completely Equipped Kitchen, Conveniently Situated for Golf, Conveniently Situated Schools, Fireplace, Laundry room, Storeroom, Sunny terraces, Swimming Pool
298031;5-10 minutes to Golf Course, Built to High Standards, Conveniently Situated Tennis, Double Glazing, Fitted Kitchen, Fruit Trees, Possibility of extension, Quiet Location, Space for Pool, Top Quality, Utility Room
298087;ADSL, Air Conditioning Hot/Cold, Balcony, En suite bathroom, Garage, Laundry room, Lift, Marble Bathroom, Roof Terrace, Satellite TV, Separate Apartment, Tastefully Decorated, Utility Room, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298105;Charming Property, Country, Covered Terrace, Dining Area, En suite bathroom, Fireplace, Fitted Kitchen, Floor Heating, Full of Character, Furnished, Garage, Garden, Garden ready for planting, Green Zones, Guest Apartment, Ideal Family Home, Ideal for Country Lovers, Living room with dining area, Mountain View, Picturesque Garden, Private pool, Private Terrace, Separate Apartment, Sunny terraces, Swimming Pool, Various Terraces
298110;Alarm System, Automatic Entrance, Conveniently Situated for Golf, Country, Covered Terrace, Electricity, En suite bathroom, Fireplace, Fitted Kitchen, Floor Heating, Full of Character, Furnished, Garage, Garden, Garden and Pool View, Guest House, Ideal Family Home, Ideal for Country Lovers, Living room with fireplace, Mountain View, Oil Central Heating, Picturesque Garden, Private pool, Private Terrace, Quality Residence, Sunny terraces, Various Terraces, Well Water
298123;Barbecue, Central Heating, Charming Property, Close to all Amenities, En suite bathroom, Fireplace, Fitted Kitchen, Full of Character, Furnished, Garden, Ideal for Country Lovers, Living room with fireplace, Many Special Features, Open Fireplace, Picturesque Garden, Private pool, Private Terrace, Quiet Location, Rustic Style, Well Water
298162;1 unit per floor, Access to Beach, Access to Sea, Air Conditioning, Balcony, Covered Terrace, Sea Views, Terrace
298173;Alarm System, Fireplace, Investment Property, Quality Residence, Some restoration needed, Terrace, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298174;5-10 minutes to Golf Course, Air Conditioning Hot/Cold, Aluminium Carpentry, Automatic Entrance, Central Heating, Climalit windows, Garden and Pool View, Ideal Family Home, Jacuzzi, Private plunge pool, Quality Residence
298178;Air Conditioning Hot/Cold, Balcony, Basement, Completely Equipped Kitchen, Fireplace, Garage, Gas Central Heating, Lift, Sauna, Separate Apartment, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298183;Investment Property, Parking, Various Interior patios, Various Terraces, Walking distance to beach, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298201;Air Conditioning Hot/Cold, Alarm System, Completely Equipped Kitchen, Fireplace, Garden, Jacuzzi, Lift, Parking, Private Terrace, Sauna, Storeroom, Underfloor heating throughout, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298203;Investment Property, Some restoration needed, Walking distance to rest., Walking distance to shops, Walking distance to t. centre, With project to construct
298221;5-10 minutes to shops, Air Conditioning Hot/Cold, Central Heating, Completely Equipped Kitchen, Covered Terrace, En suite bathroom, Fireplace, Garden,  Quality Residence, Quiet Location, Spacious Accommodation, Sunny terraces, Swimming Pool
298231;Air Conditioning Hot/Cold, Barbecue House, Built to High Standards, Covered Terrace, En suite bathroom, Fireplace, Office, Private pool, Sunny terraces
298247;Balcony, En suite bathroom, Fireplace, Garage, Lift, Storeroom, Swimming Pool, Terrace, Walking distance to beach, Walking distance to rest., Walking distance to shops, Walking distance to t. centre, Wine Cellar
298251;Balcony, Built to High Standards, Completely Equipped Kitchen, Covered Terrace, En suite bathroom, Garage, Garden, Parking, Private pool, Private Terrace, Sep. guest accommodation
298255;Basement, Completely Equipped Kitchen, En suite bathroom, Fireplace, Garage, Lift, Private pool, Quality Residence, Quiet Location, Sunny terraces, Underfloor heating throughout
298266;Barbecue, Easy Renting, Rustic Style, Spacious Accommodation, Sunny terraces, Swimming Pool, Walking distance to beach
298268;Central Heating, Covered Terrace, Fireplace, Garden, Pool, Private Terrace, Sep. guest accommodation, Walking distance to beach, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298279;5-10 minutes to shops, Charming Property, Covered Terrace, Fruit Trees, Garage, Ideal for Country Lovers, Interior Courtyard, Open Fireplace, Possibility of extension, Renovation Needed, Roof Terrace, Sep. guest accommodation, Sports Facilities, Various Interior patios, Various Storerooms, Various Terraces, Water Deposit, Well Water
298304;Air Conditioning Hot/Cold, Barbecue House, Basement, Built to High Standards, Garage, Garden, Marble Floors, Office, Oil Central Heating, Quiet Location, Storeroom, Sunny terraces, Swimming Pool
298305;Covered Terrace, Pool, Possibility of extension, Quiet Location, Terrace
298306;5-10 minutes to shops, Fireplace, Garage, Garden, Laundry room, Oil Central Heating, Quality Residence, Quiet Location, Spacious Accommodation, Storeroom, Swimming Pool, Terrace
298308;Barbecue House, Double Glazing, Garden, Jacuzzi, Open Fireplace, Pool, Possibility of extension, Terrace
298309;5-10 minutes to shops, ADSL, Basement, Garden, Laundry room, Oil Central Heating, Parking, Porch, Sunny terraces, Swimming Pool
298315;5-10 minutes to shops, Air Conditioning Hot/Cold, Central Heating, Dressing Room, En suite bathroom, Fenced Plot, Fireplace, Garden, Office, Parking, Sunny terraces, Swimming Pool, Water Deposit, Well Water
298335;Quiet Location, Renovation Needed, Rustic Style, Well Water
298336;Air Conditioning Hot/Cold, Barbecue, Basement, Ceiling Fans, Central Heating, Charming Property, Close to all Amenities, Conveniently Situated for Golf, Covered Terrace, Detached Villa, En suite bathroom, Fireplace, Fitted Kitchen, Fitted Wardrobes, Full of Character, Garage, Garden and Pool View, Good Rental Potential, Good Road Access, Popular Urbanisation, Porch, Private pool, Quiet Location, Roof Terrace, Rooms individually heated, Walking distance to rest., Walking distance to shops
298342;5-10 minutes to Golf Course, 5-10 minutes to shops, Air Conditioning Hot/Cold, Automatic Entrance, Automatic Irrigation System, Barbecue, Ceramic gres floor, Electricity, Fireplace, Gres, Guest House
298345;Exclusive Development, Fruit Trees, Guest House, Investment Property, Possibility of extension, Quality Residence, Quiet Location, Various Terraces
298350;2 Parking Places, ADSL, Air Conditioning, Air Conditioning Hot/Cold, Automatic Entrance, Automatic garage door, Automatic Irrigation System, Barbecue, Central Heating, Completely Equipped Kitchen, Covered Terrace, Easily maintained gardens, Garden and Pool View, Good Rental Potential, Ideal for Country Lovers, Immaculate Condition, Modern Style, Oil Central Heating, Private pool, Satellite TV, Solar Heated Water, Well Water
298351;Air Conditioning Hot/Cold, Balcony, Central Heating, Garden, Pool, Separate Apartment, Walking distance to beach, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298365;Balcony, Covered Terrace, En suite bathroom, Fireplace, Garage, Pool, Sep. guest accommodation, Terrace, Underfloor heating throughout, Well Water
298370;5-10 minutes to shops, Close to all Amenities, Parking, Private pool, Terrace
298386;Completely Equipped Kitchen, Covered Terrace, Garden, Parking, Quality Residence, Quiet Location, Swimming Pool
298391;Fruit Trees, Garden, Good Road Access, Parking, Quality Residence, Quiet Location, Renovation Needed, Rustic Style, Sep. guest accommodation, Some restoration needed, Terrace
298401;Barbecue House, Completely Equipped Kitchen, En suite bathroom, Fireplace, Modern Style, Pool, Sunny terraces
298413;Fireplace, Garden, Quiet Location, Separate Apartment, Walking distance to rest., Walking distance to shops, Walking distance to t. centre
298429;Balcony, Basement, Central Heating, Covered Terrace, En suite bathroom, Fireplace, Parking, Roof Terrace, Swimming Pool, Terrace
298431;Barbecue House, Completely Equipped Kitchen, Fireplace, Garden, Possibility of extension, Quality Residence, Quiet Location, Sep. guest accommodation, Separate Apartment, Swimming Pool, Terrace
298436;Air Conditioning Hot/Cold, Alarm System, Central Heating, Completely Equipped Kitchen, Covered Terrace, Fireplace, Garage, Pool, Quality Residence, Terrace
298473;Air Conditioning, Fireplace, Garden, Swimming Pool, Terrace
298481;Air Conditioning Hot/Cold, Garage, Ideal Family Home, Landscaped Gardens, Tastefully Decorated, Top Quality, Underfloor heating throughout
298489;5-10 minutes to Golf Course, 5-10 minutes to shops, Air Conditioning Hot/Cold, Barbecue House, Central Heating, Climalit windows, Double Glazing, Dressing Room, Excellent Condition, Fitted Kitchen, Gas Central Heating, Good Road Access, Green Zones, Guest House, Ideal Family Home, Lounge Dining Area, Palm trees, Tiles floor, Walking Distance to Cafés, Well Water
298549;Aluminium windows, Barbecue, Central Heating, Ceramic gres floor, Climalit windows, Covered Terrace, Guest Apartment, Living room with fireplace, Mallorquin Kitchen, Natural Well, Pool, Rustic Style
298614;5-10 minutes to shops, ADSL, Air Conditioning Hot/Cold, Alarm System, Double Glazing, Floor Heating, Lift, Marble Floors, Private pool, Private Terrace
298629;5-10 minutes to Golf Course, 5-10 minutes to shops, ADSL, Air Conditioning Hot/Cold, Alarm System, Aluminium Carpentry, Aluminium windows, Barbecue House, Central Heating, Climalit windows, Conveniently Situated for Golf, Easily maintained gardens, Electric Entry Phone, En suite bathroom, Excellent Condition, Fireplace, Garden and Pool View, Good Rental Potential, Independent Apartment, Living room with fireplace, Popular Urbanisation, Refurbished, Residential Location, Sea Views, Spacious Accommodation, Underfloor Heating-bathrooms
298666;Beachfront, Close to all Amenities, Good Rental Potential,  Independent Studio, Sea Views, Sep. guest accommodation, Storeroom, Terrace, Walking Distance to Cafés, Walking distance to shops, Walking distance to t. centre
298729;Air Conditioning, Staff Accommodations, Fitted Wardrobes, En suite bathroom, Barbecue, Condition - Good, Close to all Amenities, Fireplace, Walking distance to t. centre, Walking distance to beach, Walking distance to rest., Walking distance to shops, Walk in Pantry, Space for Pool, Rustic Style, Garage, Master Suite with Fireplace, Service Room, Easily maintained gardens, Utility Room, Interior Courtyard, Porch, Charming Property, Living room with fireplace, Solarium, Various Terraces, Dressing Room, Residential Location, Quiet Location
298734;5-10 minutes to shops, Air Conditioning Hot/Cold, Automatic Irrigation System, Barbecue, Bread oven, Central Heating, Ceramic gres floor, Charming Property, Close to schools, Conveniently Situated for Golf, Conveniently Situated Schools, Covered Terrace, Dining Room with Fireplace, Double glazing windows, En suite bathroom, Full of Character, Garden Apartment, Ideal Family Home, Laundry room, Living room with fireplace, Lookout Tower, Luminous, Mallorquin Kitchen, Private Area
298793;Air Conditioning Hot/Cold, Barbecue, Central Heating, Charming Property, Covered Terrace, Easy Renting, Fruit Trees, Full of Character, Garage, Heated Outdoor Pool, Ideal for Country Lovers, Kitchen diner, Laundry room, Living room with fireplace, Picturesque Garden, Prestigious Area, Private Area, Private pool, Wireless Internet connection, Wood burner, Wooden Beams
298795;Air Conditioning Hot/Cold, Barbecue, Central Heating, Completely Equipped Kitchen, Electricity, Fenced Plot, Fireplace, Full of Character, Garden and Pool View, Good Road Access, Guest Apartment, Immaculate Condition, Irrigation, Living room with fireplace, Luminous, Mountain View, Oil Central Heating, Parking, Picturesque Garden, Quiet Location, Sep. guest accommodation, Spacious Accommodation, Staff Accommodations, Stylish Accommodation, Swimming Pool, Top Quality, TV Room, Very Good Access, Well Water, Wood Flooring
298801;Barbecue, Charming Property, Country, Dining Room with Fireplace, Mallorquin Kitchen, Renovated
298803;Barbecue, Central Heating, Completely Equipped Kitchen, Excellent Condition, Fenced Plot, Garden and Pool View,  Living room with dining area, Living room with fireplace, Many Special Features, Marble, Porch, Satellite TV, Sauna, Walking distance to t. centre
298821;Air Conditioning, Central Heating
298837;Barbecue House, Built to High Standards, Charming Property, Close to all Amenities, Disabled access, Excellent Condition, Fenced Plot, Fitted Kitchen, Fitted Wardrobes, Floor Heating, Fruit Trees, Full of Character, Good Rental Potential, Good Road Access, Guest House, Ideal Family Home, Ideal for Country Lovers, Immaculate Condition, Landscaped Gardens, Many Special Features, Mountain View, Picturesque Garden, Pre-installed Air-Conditioning, Refurbished, Sep. guest accommodation, Spacious Accommodation, Tastefully Decorated, Telephone, Underfloor heating throughout, Water Deposit, Well Water, Wood burner
298851;2 Parking Places, 5-10 minutes to Golf Course, Access to Beach, ADSL, Air Conditioning Hot/Cold, Alarm System, Aluminium Carpentry, Automatic Entrance, Balcony, Barbecue, Charming Property, Close to all Amenities, Fenced Plot, Fitted Kitchen, Newly Built, Newly Fitted Bathroom, Oil Central Heating, Open Fireplace, Whirlpool Bath
298852;Air Conditioning Hot/Cold, Automatic Entrance, Balcony, Built to High Standards, Central Heating, Climalit windows, Completely Equipped Kitchen, Conveniently Situated for Golf, Detached Villa, Dining Area, Dining Room with Fireplace, Double glazing windows, Embero doors, En suite, En suite bathroom, Excellent Condition, Fitted Kitchen, Freezer, Fridge, Garage, Garden and Pool View, Good Road Access, Ideal Family Home, Living room with dining area, Living room with fireplace, Lounge Dining Area, Luminous, Modern Style, Possibility of extension, Pre-installed Air-Conditioning, Prestigious Area, Quality Residence, Quiet Location, Renovated, Sought After Area, Stylish Accommodation, Tiles floor, Utility Room
298866;Air Conditioning, Fireplace, Parking, Swimming Pool
298867;2 Parking Places, Air Conditioning Hot/Cold, Aluminium windows, Automatic Entrance, Covered Terrace, Dishwasher, Double glazing windows, Fitted Wardrobes, Garage, Garden and Pool View, Laundry room, Private Terrace, Underfloor heating throughout
298868;2 Parking Places, 5-10 minutes to shops, Air Conditioning, Automatic Entrance, Automatic Irrigation System, Barbecue, Built to High Standards, Climalit windows, Close to all Amenities, Completely Equipped Kitchen, Country, Covered Terrace, Detached Villa, Dishwasher, Dressing Room, Electricity, En suite bathroom, En suite shower room, Fitted Wardrobes, Floor Heating, Furnished, Garage, Garden and Pool View, Good Road Access, Immaculate Condition, Laundry room, Living room with fireplace, Luxury Fittings, Modern Style, Pantry, Parking, Prestige Property, Sep. guest accommodation, Toilet, Underfloor heating throughout, Well Water, Wine Cellar
298878;Air Conditioning Hot/Cold, Automatic Entrance, Built to High Standards, Completely Equipped Kitchen, Covered Terrace, Floor Heating, Full of Character, Garden and Pool View, Stylish Accommodation, Sunny terraces, Tastefully Decorated, Walking distance to beach
298899;Barbecue, Charming Property, Country, Dining Area, Easy Renting, Fitted Kitchen, Full of Character, Garden, Good Rental Potential, Ideal for Country Lovers, Mountain View, Near amenities, Private pool, Private Terrace, Quiet Location, Renovation Needed, Rustic Style, Spacious Accommodation, Swimming Pool, Terracotta, Toilet
298906;5-10 minutes to Golf Course, 5-10 minutes to shops, Air Conditioning Hot/Cold, Built to High Standards, Close to all Amenities, Double Glazing, Dressing Room, En suite bathroom, Floor Heating, Garden and Pool View, Good Rental Potential, Lift, Modern Style, Mountain View, Near amenities, Prestige Fitted Kitchen, Prestigious Area, Private pool, Underfloor heating throughout, Various Terraces, Video entry system, Walking distance to beach, Walking distance to rest., Wood Flooring
298922;Air Conditioning Hot/Cold, Automatic Entrance, Automatic Irrigation System, Barbecue House, Built to High Standards, Central Heating, Charming Property, Close to all Amenities, Community Well Water, Completely Equipped Kitchen, Condition - Good, Fitted Wardrobes, Good Rental Potential, Good Road Access, Guest House, Ideal Family Home, Ideal for Country Lovers, Independent Studio, Oil Central Heating, Quiet Location
298925;Air Conditioning Hot/Cold, Aluminium Carpentry, Automatic Entrance, Barbecue House, Basement, Built to High Standards, Central Heating, Conveniently Situated for Golf, Double Glazing, En suite bathroom, Fitted Wardrobes, Floor Heating, Garage, Good Road Access, Pool, Solar Heated Water, Underground parking, Walking distance to beach, Walking distance to rest.
298927;Aluminium Carpentry, Automatic Entrance, Automatic Irrigation System, Concrete ceiling, Double glazing windows, Easily maintained gardens, Electric Entry Phone, En suite bathroom, Fitted Kitchen, Good Rental Potential, Living room with fireplace, Oil Underfloor Heating, Parquet Floor, Pine Forest, Swimming Pool, Underfloor heating throughout
