listing_id	old_price	new_price	change_date	Details
348077	7900000	5500000	2016-10-28	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348079	7875000	9400000	2016-06-03	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348082	7400000	7500000	2017-05-17	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348084	7350000	7950000	2016-06-30	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348084	7950000	6500000	2017-06-20	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348096	6500000	7000000	2016-09-11	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348097	6500000	4500000	2016-09-29	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348101	6000000	6500000	2016-06-19	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348101	6500000	6800000	2017-04-08	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348103	6000000	5500000	2017-05-27	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348122	4990000	4200000	2016-10-08	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348127	4900000	5500000	2016-11-29	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348128	4900000	4950000	2017-02-18	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348130	4850000	4500000	2017-02-02	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348134	4750000	3950000	2016-06-30	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348142	4500000	4900000	2017-01-25	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348155	4400000	3500000	2016-10-15	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348159	4300000	4650000	2017-02-02	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348162	4250000	4150000	2016-11-03	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348173	4000000	4500000	2016-09-27	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348173	4500000	3950000	2017-06-10	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348177	3950000	3450000	2017-02-11	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348180	3950000	4150000	2016-11-23	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348181	3950000	4500000	2016-11-16	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348182	3950000	3500000	2017-06-06	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348183	3950000	3900000	2017-02-08	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348183	3900000	3950000	2017-02-14	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348183	3950000	3900000	2017-02-15	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348183	3900000	3200000	2017-04-01	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348188	3900000	2950000	2016-11-01	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348192	3850000	4250000	2017-05-17	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348204	3600000	3500000	2016-06-18	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
348219	3500000	2950000	2016-06-28	Charming Property, Condition - Fairly Good, Full of Character, Garden ready for planting, Good Rental Potential, High Ceilings, Ideal for Country Lovers, Living room with dining area, Living room with fireplace, Partially renovated, Porch, Quiet Location
